@relation LSST_TRAIN_channel_0

@attribute channel_0_0 numeric
@attribute channel_0_1 numeric
@attribute channel_0_2 numeric
@attribute channel_0_3 numeric
@attribute channel_0_4 numeric
@attribute channel_0_5 numeric
@attribute channel_0_6 numeric
@attribute channel_0_7 numeric
@attribute channel_0_8 numeric
@attribute channel_0_9 numeric
@attribute channel_0_10 numeric
@attribute channel_0_11 numeric
@attribute channel_0_12 numeric
@attribute channel_0_13 numeric
@attribute channel_0_14 numeric
@attribute channel_0_15 numeric
@attribute channel_0_16 numeric
@attribute channel_0_17 numeric
@attribute channel_0_18 numeric
@attribute channel_0_19 numeric
@attribute channel_0_20 numeric
@attribute channel_0_21 numeric
@attribute channel_0_22 numeric
@attribute channel_0_23 numeric
@attribute channel_0_24 numeric
@attribute channel_0_25 numeric
@attribute channel_0_26 numeric
@attribute channel_0_27 numeric
@attribute channel_0_28 numeric
@attribute channel_0_29 numeric
@attribute channel_0_30 numeric
@attribute channel_0_31 numeric
@attribute channel_0_32 numeric
@attribute channel_0_33 numeric
@attribute channel_0_34 numeric
@attribute channel_0_35 numeric
@attribute target {6,15,16,42,52,53,62,64,65,67,88,90,92,95}

@data
61.325,53.937,39.07,18.08,-6.7246,-32.431,-55.974,-74.601,-86.288,-90.017,-85.887,-75.044,-59.45,-41.536,-23.803,-8.4402,2.9802,9.6899,11.766,10.032,5.847,0.81636,-3.5129,-5.9262,-5.7364,-2.871,2.1592,8.3979,14.657,19.766,22.796,23.239,21.083,16.791,11.184,5.263,6
2.1654,8.1173,14.707,19.159,19.339,14.952,7.7488,0.61604,-3.9327,-4.989,-3.5482,-1.7587,-1.589,-3.672,-6.9538,-9.3203,-8.839,-4.9184,1.2625,7.2915,10.719,10.236,6.1971,0.27232,-5.4691,-9.4695,-11.113,-10.599,-8.5295,-5.5729,-2.3613,0.48173,2.3828,3.0007,2.4253,1.1873,6
-0.51426,6.0131,9.9238,5.7212,-4.7133,-13.748,-15.451,-9.8179,0.026979,12.262,26.063,38.073,42.121,34.255,17.87,2.571,-3.3061,0.2242,5.4003,5.1795,1.0131,0.68244,7.6429,14.681,11.343,-2.4801,-14.194,-12.188,0.50623,9.8076,7.2525,-1.1409,-4.0266,1.0209,6.3017,5.2184,6
22.045,41.327,50.807,41.283,14.487,-15.27,-31.216,-25.853,-5.9733,13.271,20.224,14.721,6.0706,3.5523,8.0597,12.07,7.6724,-4.4594,-12.968,-2.8149,33.532,88.869,143.42,175.58,174.96,149.88,124.58,126.8,171.97,252.42,338.17,390.22,380.12,305.25,190.92,77.58,6
-105.79,-173.06,-178.13,-90.319,51.695,165.06,194.72,158.53,115.66,99.02,91.68,69.502,44.971,48.983,76.104,75.657,11.935,-83.442,-144,-150.56,-152.37,-191.18,-228.71,-187.21,-64.529,30.926,-4.8534,-133.27,-191.33,-68.281,156.92,286.36,208.71,10.926,-123.47,-103.48,6
1.866,1.051,-3.9301,-0.96988,-4.026,-2.1228,1.67,0.99364,2.2742,-1.1535,-2.7871,0.83661,-1.1948,0.43487,-2.9198,0.82301,4.25,0.041422,-0.83146,-4.4223,-3.207,-1.7839,2.0973,-2.6074,-0.33226,-2.6553,-1.2916,-2.4854,0.24678,-1.9068,2.1284,1.0128,-0.9406,0.78135,-1.1572,-2.5291,6
-58.386,-48.592,-25.12,-4.6762,2.4437,-0.92533,-5.3712,-5.9438,-5.3411,-7.2003,-8.7957,-2.9587,12.288,27.496,27.199,3.0061,-37.76,-75.907,-93.145,-83.083,-53.052,-17.929,7.7811,15.073,2.4822,-23.733,-51.425,-67.237,-62.98,-40.123,-8.877,17.8,31.029,29.737,19.429,7.7184,6
75.221,383.24,818.81,1243.4,1534,1664.1,1703.2,1732.4,1752.9,1675.2,1408,969.9,509.3,201.43,112.82,164.18,223,223.86,194.61,180.94,174.25,127.78,28.13,-76.481,-127.31,-118.99,-98.072,-104.07,-129.38,-142.12,-129.55,-112.76,-110.16,-109.12,-88.994,-44.529,6
-71.2,-94.396,-102.28,-98.07,-90.912,-87.422,-85.618,-79.155,-66.831,-56.836,-59.573,-74.386,-87.346,-85.318,-71.807,-64.705,-75.935,-96.134,-104.22,-92.456,-77.345,-81.878,-108.81,-136.07,-139.59,-117.24,-87.883,-70.677,-69.951,-79.694,-95.722,-115.8,-131.27,-126.64,-93.158,-42.369,6
-1.4719,79.387,152.74,165.07,107.81,25.487,-24.489,-21.46,7.0474,19.541,2.3696,-22.678,-27.71,-9.8792,8.2198,5.4101,-15.475,-32.418,-28.209,-6.7805,13.272,17.934,9.0259,-1.3512,-3.9944,0.63626,6.1888,7.8615,5.6235,2.1151,-0.56884,-1.9832,-2.1963,-1.5908,-0.74421,-0.15429,6
88.965,35.175,-31.603,-47.354,-5.7473,42.654,55.239,40.108,28.983,28.832,20.12,-4.0139,-20.006,-5.2725,26.659,36.773,4.8602,-46.961,-77.731,-68.894,-39.01,-21.232,-30.161,-49.683,-50.372,-19.083,26.463,51.477,36.513,-1.9433,-24.224,-3.8483,46.442,85.549,81.876,41.732,6
19.544,27.038,32.292,33.576,30.272,23.327,15.132,8.796,7.0184,10.986,19.73,30.249,38.418,40.386,33.946,19.387,-0.5273,-21.43,-38.756,-49.156,-51.428,-46.654,-37.564,-27.439,-18.981,-13.573,-11.143,-10.567,-10.383,-9.4774,-7.4694,-4.7112,-1.9669,0.023429,0.88489,0.7226,6
17.85,9.7958,-2.612,-7.9616,-5.0087,-1.5349,-1.8239,-1.5657,3.7941,11.347,14.584,11.31,4.2227,-3.5703,-9.6713,-11.076,-6.7478,-1.3221,-1.2511,-5.85,-6.6893,1.3374,12.098,15.527,10.615,5.8625,7.1012,10.014,7.1116,-1.3963,-7.506,-5.2306,2.826,9.1267,9.0976,4.4546,6
55.474,35.166,-4.9084,-45.144,-59.161,-29.252,38.408,110.19,140.2,99.549,2.2826,-92.108,-107.6,1.5326,215.24,449.74,600.19,599.37,455.31,243.57,60.174,-33.036,-35.773,4.642,33.672,25.901,-5.8619,-29.544,-22.158,14.157,57.188,82.85,81.008,58.514,30.661,9.8944,6
-3.2373,-13.05,-24.624,-34.456,-39.548,-38.682,-32.69,-23.644,-13.602,-3.7577,5.5003,13.857,20.389,23.618,22.407,17.064,9.7775,3.8713,2.1564,5.3654,11.674,17.679,20.286,18.376,13.256,7.6984,4.2189,3.6929,5.1035,6.4513,6.1332,3.887,0.77317,-1.6634,-2.4147,-1.5482,6
5.6941,7.1024,8.6094,10.066,10.032,7.1652,2.6271,0.54891,4.9961,15.503,25.724,27.5,17.53,0.79869,-12.665,-15.162,-6.6813,5.8357,13.907,12.727,2.7751,-11.723,-25.047,-31.78,-28.744,-17.145,-3.0508,5.6883,4.886,-2.5662,-8.9008,-7.9466,-0.19635,8.0361,10.501,6.3296,6
11.827,2.7193,-11.6,-24.819,-29.683,-21.539,-0.78291,27.012,53.258,69.706,71.506,58.841,36.69,12.911,-4.7073,-11.423,-7.3962,2.5611,11.479,13.931,8.9704,0.47926,-5.4489,-4.5644,2.6854,11.477,15.945,13.239,5.4358,-2.0202,-4.1979,-0.049451,7.0944,12.105,11.696,6.4602,6
49.994,37.223,7.0367,-21.438,-33.89,-28.784,-13.332,6.7336,27.073,39.851,38.392,24.43,9.9702,6.1738,11.425,14.499,10.779,11.469,32.025,70.798,102.61,97.853,51.019,-8.8105,-37.686,-11.813,52.644,115.26,151.41,178.74,238.65,343.68,444.27,458.69,347.5,159.92,6
17.141,6.3384,-3.765,-5.1001,6.0171,25.871,44.681,51.815,41.899,18.181,-8.9387,-27.386,-29.713,-16.639,3.9845,21.892,29.874,26.961,17.848,9.3758,6.3566,9.1016,13.744,14.826,8.5256,-5.1906,-22.455,-37.288,-44.327,-41.174,-29.362,-13.557,0.56559,8.7546,9.8083,5.6605,6
10.435,11.866,11.213,8.6188,4.9352,1.3673,-1.0857,-2.12,-2.2943,-2.7648,-4.6865,-8.5514,-13.777,-18.768,-21.467,-20.212,-14.544,-5.6168,4.0591,11.505,14.505,12.643,7.6125,2.5432,0.5538,3.1814,9.5045,16.486,20.453,18.975,12.16,2.6327,-5.8034,-10.08,-9.3106,-5.0008,6
10.272,14.161,11.972,14.038,16.877,24.583,19.819,22.441,29.776,32.648,21.31,9.4347,11.123,4.1009,5.7094,2.5892,2.201,1.3647,3.3242,1.9411,-1.891,-0.95871,-1.3402,-0.097023,0.41974,0.065167,-1.1561,-1.4651,3.4355,-1.5305,-1.7558,-0.68875,2.0502,0.744,-0.36496,-2.5712,6
12.609,-29.453,-76.643,-101.96,-85.302,-26.835,50.641,112.53,130.89,100.06,40.96,-8.0652,-8.7322,60.084,192.98,359.62,516,621.26,653.98,621.64,557.75,505.94,496.99,530.86,575.77,587.23,537.25,435.09,324.22,255.44,253.08,297.53,337.13,322.09,237.47,112.41,6
-18.979,-7.8491,8.8483,23.133,27.991,21.379,7.1243,-7.7217,-17.168,-19.423,-17.128,-14.962,-16.5,-22.254,-29.741,-35.054,-34.822,-27.7,-15.076,-0.88275,9.6077,12.009,5.4061,-6.1648,-14.805,-12.64,3.3008,28.269,51.385,61.297,52.714,29.669,3.2438,-14.862,-18.837,-11.207,6
-3.1925,-1.4167,-1.5641,1.3359,6.0778,-2.7726,3.7105,5.9065,-11.493,15.462,-26.009,31.937,199.41,132.62,88.548,127.25,79.846,57.668,61.601,60.23,42.996,32.724,35.785,35.052,35.428,33.458,31.897,33.833,27.008,11.676,0.10996,-3.0718,-0.024572,-1.4565,-1.4868,2.021,15
-1.0944,15.296,31.813,38.489,31.282,15.105,-0.078308,-6.8262,-5.1381,-0.97641,-0.28764,-4.025,-8.2067,-8.245,-3.2063,3.6826,8.1877,8.6313,6.7575,5.5974,6.6359,8.7725,9.642,7.8314,4.0843,0.70545,-0.1591,1.9713,5.5982,8.2259,7.9578,4.694,0.1657,-3.2188,-3.9775,-2.3379,15
-0.93682,-14.855,-23.259,-17.125,-4.2971,0.31108,-4.995,-6.8596,0.23727,2.8327,-9.5097,-21.335,-10.517,11.203,3.9455,-38.423,-53.321,33.881,223.53,442.97,636.72,814.61,981.79,1056.8,924.88,590.05,225.26,27.524,32.929,107.69,114.17,45.508,-12.899,-11.17,17.389,21.694,15
2.6725,-14.671,-26.512,-23.958,-13.158,-10.749,-25.648,-45.194,-43.54,-8.9974,35.896,47.226,1.7283,-68.401,-86.117,13.175,221.6,449.93,584.17,565.65,429.8,273.05,177.31,155.55,159.39,134.1,68.339,-2.6413,-35.545,-19.207,19.201,42.063,33.46,7.0463,-12.371,-12.365,15
-1.354,-16.074,-17.35,16.013,90.24,186.36,266.13,292.47,251.87,163.45,67.879,2.7118,-18.744,-10.671,0.9774,-0.42989,-12.518,-21.495,-17.716,-4.3442,7.3762,9.5192,3.7614,-2.3413,-3.557,-0.93563,1.2439,0.82,-0.51892,0.007624,2.9328,6.1956,7.4672,6.2138,3.5188,1.2571,15
-1.5612,-1.3629,-1.4205,-2.066,-2.3429,-1.7448,-1.5887,-2.8993,-3.5519,-0.23277,6.0497,9.8004,7.4199,2.2193,-0.5002,-1.0748,-2.8879,-3.7059,2.9602,15.819,22.897,16.223,3.2534,-3.8678,-5.1096,-8.3001,-11.836,-6.0815,6.8168,11.374,5.4648,12.419,49.309,92.462,97.124,52.971,15
31.115,40.172,37.328,22.061,-0.14876,-19.388,-25.669,-16.05,0.9927,11.037,6.9929,-3.5489,-7.0748,-0.55248,4.8486,-1.604,-15.395,-21.332,-12.052,3.3815,11.164,8.3413,2.5885,-0.3557,-2.4457,-6.1384,-8.0659,-4.7128,-0.014843,-1.4274,-8.1709,-9.6898,1.0333,16.559,22.337,13.516,15
-7.9521,-20.114,-19.05,-2.7513,9.2616,-0.38225,-19.149,-14.63,22.993,61.443,61.214,24.105,-8.2096,-5.8845,14.022,13.583,-15.492,-43.091,-40.969,-16.038,3.4464,3.883,-3.6123,-5.0503,-1.95,-3.7077,-10.642,-12.842,-3.6862,12.379,25.966,31.955,30.884,24.861,15.728,6.309,15
-0.29432,-330.57,-370.36,168.33,1114.8,1892,1966.2,1298.4,372.5,-222.21,-258.91,26.662,240.2,198.09,18.707,-83.303,-34.945,61.543,80.538,10.824,-58.717,-54.795,6.9526,56.935,52.881,13.241,-17.842,-19.391,-4.0508,6.8366,6.1288,0.31236,-3.6109,-4.5914,-5.359,-3.2753,15
4.0511,37.263,75.663,99.478,96.445,69.946,35.26,8.2043,-4.2263,-4.9548,-1.0419,2.6225,5.22,7.526,8.769,6.3303,-1.4004,-11.947,-18.992,-16.765,-5.302,8.3439,14.957,10.507,-0.45996,-8.7087,-8.0931,-0.14669,8.4008,12.189,11.302,9.4363,9.3057,9.8977,8.4844,4.4547,15
278.14,308.77,308.89,295.96,289.37,298.87,319.49,335.23,328.9,291.98,228.95,154.48,85.755,34.891,5.1945,-7.5992,-10.932,-10.926,-10.135,-8.0347,-3.1717,4.7427,13.994,21.531,24.539,21.99,15.334,7.9655,3.6693,4.7474,10.773,18.68,24.263,24.342,18.44,8.9976,15
541.55,401.19,105.46,-93.665,-85.69,22.278,71.734,29.199,-24.453,-26.967,0.21556,9.5071,-3.487,-9.8257,1.9564,14.266,12.206,3.2135,1.0987,5.5288,5.4998,-3.9839,-16.19,-21.336,-16.223,-6.1913,1.5429,1.9706,-1.6985,-2.9205,-0.59478,-0.25607,-5.9757,-13.728,-15.494,-8.8769,15
-7.2359,4.626,11.955,4.8891,-7.3673,-7.5103,7.1509,21.567,21.655,11.285,5.5852,11.063,16.879,9.9895,-4.3605,-6.1475,10.899,23.945,9.2736,-15.911,-0.39404,80.614,186.04,247.43,239.88,196.32,155.62,122.05,84.032,48.912,36.556,46.923,55.767,44.925,21.854,4.796,15
-11.167,-4.487,1.8145,2.6586,3.676,8.8807,9.5365,-2.1998,-12.522,4.4284,50.292,89.853,87.067,46.824,8.4958,1.1018,17.622,33.537,36.248,29.461,19.639,9.7637,2.5384,-0.3605,-1.8471,-4.6905,-3.973,7.3035,23.773,28.212,12.153,-10.447,-18.111,-7.1369,6.0806,7.3117,15
-5.7321,-8.7337,-9.3515,-7.2379,-4.7111,-4.7176,-7.5766,-9.8718,-7.4152,0.22756,8.1948,9.9517,3.1024,-8.0717,-15.934,-15.77,-9.3734,-2.8877,-1.0601,-3.1323,-3.9131,0.99005,10.383,17.521,15.464,3.6314,-10.285,-15.581,-7.3589,8.6016,19.858,17.42,3.2347,-11.657,-16.694,-10.332,15
-7.1531,-3.2907,1.8523,5.5688,6.0694,3.5042,-0.15985,-2.2337,-0.79481,4.0917,10.046,13.381,11.288,4.0574,-4.4206,-8.9401,-6.9969,-1.4741,0.90084,-4.855,-16.475,-24.348,-18.571,1.4416,23.13,28.087,7.0994,-28.255,-48.371,-23.938,51.549,151.79,229.62,244.7,188.83,91.207,15
-0.88485,-31.227,-35.609,12.048,96.605,166.19,172.59,111.91,27.379,-27.897,-32.804,-7.2004,14.894,17.41,9.4599,7.1188,13.989,20.531,18.239,9.7305,4.107,5.4001,8.5011,6.3293,-1.3625,-7.8092,-7.017,-0.11636,6.3551,7.371,3.7169,-0.088573,-0.88242,0.68137,1.8506,1.4125,15
-10.773,-17.33,-18.426,-11.453,0.29146,9.3261,10.158,4.4242,-0.53188,0.79487,5.5969,4.8345,-6.4588,-20.067,-17.032,17.708,79.952,144.45,180.41,172.86,132.56,86.43,56.824,47.152,44.51,34.886,16.252,-1.4178,-7.239,-0.050329,11.025,15.341,9.7386,-0.11643,-6.1339,-5.0428,15
4.401,12.071,8.703,-6.4344,-15.718,-1.0751,32.035,56.369,52.33,30.56,19.453,32.593,55.337,64.373,53.919,38.106,31.44,33.659,34.452,27.719,17.41,11.1,11.328,13.923,13.109,7.1977,-0.22114,-4.0985,-2.717,1.1465,3.5794,3.3732,2.1448,1.611,1.4968,0.91942,15
-13.75,-7.9479,3.0676,8.8128,4.0005,-6.0748,-11.436,-7.0256,3.2652,10.617,8.3933,-2.47,-13.529,-16.205,-10.823,-6.1967,-7.6223,-8.0492,3.1754,23.353,35.707,29.399,14.459,10.232,21.83,35.694,38.196,30.675,22.851,17.976,11.172,-0.09005,-10.637,-14.024,-10.065,-3.8929,15
14.484,176.64,359.35,469.08,459.82,362.64,250.19,174.03,133.46,97.429,48.037,-0.67005,-22.288,-8.9168,20.207,37.663,31.506,10.756,-7.8672,-15.138,-12.898,-7.5312,-3.2934,-1.1725,-0.92237,-1.9837,-2.9245,-1.7935,1.9877,6.4597,8.5043,6.3808,2.0331,-1.6177,-3.0684,-1.9525,15
-6.3988,-1.2295,2.6763,0.013663,-5.3992,-4.9469,3.3063,11.445,12.931,15.877,39.444,92.728,158.3,203.14,210.47,197.6,196.03,213.95,225,197.27,129.27,52.775,2.6019,-11.553,-5.0658,2.3801,3.7505,4.592,11.448,22.044,26.26,16.498,-3.1557,-19.151,-21.058,-10.968,15
25.392,267.21,521.52,662.94,615.88,402.42,128.88,-79.517,-150.98,-99.086,1.5972,72.726,79.501,39.13,-6.6011,-27.269,-20.837,-4.5803,5.8699,9.3402,15.118,29.615,47.854,57.311,49.463,27.955,6.3147,-2.3091,5.4924,22.071,35.402,37.659,29.244,16.46,6.0068,0.88456,15
21.352,40.45,56.661,62.775,56.273,41.214,25.854,17.471,17.928,23.055,26.122,22.793,13.999,4.8657,0.78155,3.6075,10.643,16.745,17.776,12.946,4.7441,-2.9968,-7.3062,-7.2167,-3.5831,1.7842,6.9199,10.162,10.444,7.5977,2.5563,-2.8519,-6.6377,-7.5975,-5.8737,-2.7759,15
3.3913,1.6847,-1.935,-3.2988,-0.17638,2.5644,-2.1576,-11.496,-12.18,1.6504,16.483,15.331,1.3775,-6.7321,-1.7527,4.4647,2.4312,-0.90393,3.0418,8.3044,4.278,-6.0646,-9.938,-3.5486,3.4949,2.8938,-1.6403,-1.405,4.6966,9.0306,5.7375,-1.4428,-3.9991,0.32413,5.0496,4.2238,15
6.2427,5.9597,4.1695,1.4407,-1.2379,-2.8718,-2.9034,-1.4737,0.63058,2.3342,2.7768,1.7301,-0.27277,-2.1699,-2.8775,-1.8497,0.56332,3.1455,4.261,2.5649,-2.3078,-9.3903,-16.575,-21.335,-21.727,-17.236,-9.0899,0.1696,7.6894,11.446,11.001,7.5181,3.0778,-0.35218,-1.7504,-1.2971,15
8.3569,0.26205,3.2154,21.693,36.515,24.712,-10.487,-38.297,-33.549,-5.7817,10.803,-4.1094,-33.532,-41.324,-13.187,24.109,29.43,-4.54,-34.961,-10.237,69.814,144.51,152.09,94.672,32.647,15.628,33.788,44.08,29.447,12.702,15.428,25.598,17.537,-9.1192,-27.807,-20.64,15
-0.032556,-6.5695,-11.074,-9.9776,-2.7677,7.1643,14.327,14.71,8.8824,2.3601,2.6246,14.373,35.947,59.354,74.179,73.19,56.338,30.769,6.8994,-7.0491,-8.8459,-2.384,5.5194,9.3904,7.8132,3.2581,-0.37179,-0.56867,2.3954,6.1327,8.0516,7.0605,4.0028,0.78005,-1.0233,-1.0291,15
-0.16049,-3.6999,-3.1043,2.5701,5.5059,-0.006868,-5.7266,1.2767,16.428,18.205,-0.10899,-12.21,8.027,40.025,32.302,-21.528,-48.045,30.28,186.83,293.09,248.8,91.868,-43.679,-69.333,-16.568,26.803,20.807,-5.2522,-12.956,-1.9952,5.8059,3.3541,1.7408,7.1875,11.854,8.0946,15
8.1182,131.77,275.47,395.41,452.72,429.47,335.96,205.86,81.651,-2.6158,-33.407,-19.783,14.418,43.491,51.283,36.15,8.2545,-18.082,-32.338,-32.116,-22.44,-11.459,-5.5307,-6.3891,-11.4,-16.081,-17.007,-13.456,-7.1955,-0.98026,3.0893,4.4224,3.7529,2.3209,1.0758,0.34591,15
-25.07,-16.594,-7.2238,-2.5463,-5.219,-13.034,-19.865,-19.271,-8.8121,7.5716,20.945,22.274,8.3934,-14.407,-31.704,-27.201,8.8326,73.236,149.3,212.65,241.26,224.92,169.6,94.858,25.317,-19.387,-31.741,-17.549,8.6949,31.434,40.802,35.545,21.444,6.8387,-2.0136,-3.4509,15
-0.15905,0.89681,2.7454,4.2044,3.846,1.6859,-0.44539,-0.92854,-0.4057,-0.68183,-1.6838,-1.2639,1.191,3.0898,2.4675,1.7589,4.5398,9.0243,8.7742,1.3023,-7.3963,-9.5188,-4.2701,2.9725,8.0966,10.591,9.63,3.5972,-4.767,-7.8292,-1.8063,6.8564,8.3585,1.6224,-4.9162,-4.5835,15
10.849,10.966,10.247,10.767,14.056,19.863,25.911,28.89,26.176,17.345,4.6568,-7.7797,-15.768,-16.855,-11.356,-2.0861,7.0072,12.624,13.4,10.147,5.0675,0.50212,-2.065,-2.3304,-0.87392,1.3667,3.479,4.7175,4.5612,2.85,-0.033716,-3.1533,-5.3434,-5.7803,-4.44,-2.1221,15
48.717,53.432,48.967,35.445,15.926,-4.3129,-19.486,-25.434,-21.308,-10.003,2.9939,11.95,13.43,7.8339,-0.84055,-6.9902,-6.2222,2.3665,15.594,27.614,32.681,27.899,14.614,-2.2095,-16.282,-22.788,-20.341,-11.244,-0.065188,8.6149,12.153,10.607,6.1407,1.5737,-1.0676,-1.2998,15
-3.8812,-5.8741,-9.5293,-14.572,-18.869,-19.082,-12.898,-1.5438,9.4567,12.67,3.5048,-15.579,-34.808,-42.067,-30.805,-5.8072,17.826,23.282,3.8214,-29.654,-51.097,-31.977,42.281,161.52,292.58,393.3,431.64,399.57,314.81,210.3,118.08,56.368,25.933,15.598,11.948,6.9699,15
141.2,147.55,134.2,126.94,135.45,144.06,129.75,87.811,38.085,6.2168,0.48228,7.6831,9.8437,2.0554,-6.6111,-6.8834,-0.37238,3.735,0.42739,-5.5678,-6.2484,-0.28251,5.3321,3.3042,-5.777,-14.073,-14.599,-7.7401,0.088394,3.3478,1.9211,-0.56724,-0.83656,0.88166,2.0712,1.5371,15
-8.9532,-7.7656,-1.3974,6.5272,10.587,8.3845,3.1211,0.74563,4.1107,10.286,14.026,13.297,10.498,8.728,8.174,6.8623,3.8337,0.18518,-2.7887,-5.0054,-6.5282,-6.1725,-2.5538,3.3665,7.8125,7.2248,1.9341,-3.4911,-4.2734,-0.16951,3.8908,2.4748,-4.643,-11.712,-12.589,-6.8741,15
3.4888,1.2659,-1.0252,-1.4535,-0.70879,-1.0213,-3.4271,-5.7684,-4.8021,-0.94084,0.94294,-3.1575,-10.344,-12.242,-4.4123,6.3794,7.4866,-4.4102,-14.139,2.2953,55.524,129.75,193.64,225.98,231.08,228.93,231.61,231.47,212.86,173.28,129.49,101.71,93.369,88.379,68.833,33.806,15
