@relation LSST_TRAIN_channel_3

@attribute channel_3_0 numeric
@attribute channel_3_1 numeric
@attribute channel_3_2 numeric
@attribute channel_3_3 numeric
@attribute channel_3_4 numeric
@attribute channel_3_5 numeric
@attribute channel_3_6 numeric
@attribute channel_3_7 numeric
@attribute channel_3_8 numeric
@attribute channel_3_9 numeric
@attribute channel_3_10 numeric
@attribute channel_3_11 numeric
@attribute channel_3_12 numeric
@attribute channel_3_13 numeric
@attribute channel_3_14 numeric
@attribute channel_3_15 numeric
@attribute channel_3_16 numeric
@attribute channel_3_17 numeric
@attribute channel_3_18 numeric
@attribute channel_3_19 numeric
@attribute channel_3_20 numeric
@attribute channel_3_21 numeric
@attribute channel_3_22 numeric
@attribute channel_3_23 numeric
@attribute channel_3_24 numeric
@attribute channel_3_25 numeric
@attribute channel_3_26 numeric
@attribute channel_3_27 numeric
@attribute channel_3_28 numeric
@attribute channel_3_29 numeric
@attribute channel_3_30 numeric
@attribute channel_3_31 numeric
@attribute channel_3_32 numeric
@attribute channel_3_33 numeric
@attribute channel_3_34 numeric
@attribute channel_3_35 numeric
@attribute target {6,15,16,42,52,53,62,64,65,67,88,90,92,95}

@data
-0.20754,-11.806,-2.8869,5.1309,-8.3443,-3.7238,5.401,-16.666,-0.74134,67.784,84.427,63.449,87.165,98.605,56.377,34.669,44.341,38.491,27.844,25.387,19.534,14.746,9.3723,0.30085,1.2756,5.2335,-3.6942,-11.064,-7.7688,-6.5403,-4.357,5.3598,8.5474,0.10578,-5.3317,-2.8275,6
-49.738,-65.608,-74.104,-76.309,-72.519,-63.043,-51.941,-47.729,-56.702,-75.321,-91.341,-93.735,-81.925,-64.931,-52.426,-47.821,-49.361,-54.984,-63.554,-71.934,-74.055,-65.619,-49.872,-36.987,-36.122,-47.443,-61.87,-68.815,-64.599,-54.261,-46.327,-44.686,-45.67,-42.103,-30.151,-13.466,6
-2.8249,8.0695,28.203,39.192,31.395,27.533,51.767,82.237,75.759,36.025,9.0177,11.912,17.147,8.2453,1.3118,6.3152,9.9228,3.3248,-4.5664,-5.913,-3.8806,-1.9112,1.7473,6.5843,6.5101,-2.0096,-12.436,-14.462,-7.2563,-0.7305,-1.3691,-4.9378,-5.1316,-2.1564,0.21356,0.51859,6
7.4353,-8.1536,-1.0508,8.7973,-11.915,-6.8096,19.528,-8.6517,-13.045,40.571,-10.867,-57.879,169.29,431.34,462.13,575.74,812.02,663.01,201.59,11.713,83.626,64.437,-5.5259,-1.1138,0.13218,-17.383,-6.9679,0.49664,-7.4751,-3.3592,4.0637,2.8884,2.2344,5.3477,6.1507,3.1999,6
42.785,71.915,61.604,93.504,144.74,88.541,70.778,229.85,327.18,291.21,286.54,285.38,329.66,405.2,349.93,409.53,541.9,347.8,551.91,1602.8,2251.5,2108.5,2265.9,2625.6,2731,2808.8,2813,3141.9,3715.7,3701.4,4165.6,5369.4,6613.1,10321,13613,8466.3,6
-113.37,-143.91,-122.34,-114.5,-149.47,-171.66,-156.68,-156.18,-169.22,-137.4,-95.751,-120.52,-158.3,-133.81,-111.02,-143.53,-156.53,-114.67,-90.619,-112.11,-134.34,-140,-136.9,-127.25,-127.85,-143.36,-146.49,-134.2,-138.34,-153.78,-140.29,-106.92,-108.67,-146.29,-146,-74.383,6
-14.028,-11.33,-10.919,-11.096,-12.532,-9.7057,-9.0046,-13.545,-14.271,-15.487,-8.1199,-5.4431,-12.635,-11.64,-10.996,-10.1,-9.0262,-12.053,-12.712,-12.84,-15.78,-10.209,-10.901,-11.177,-12.672,-7.9723,-9.3312,-8.029,-14.787,-13.86,-9.9603,-16.581,-14.673,-10.556,-10.818,-10.318,6
-118.65,-132.29,-109.03,-91.71,-97.248,-106.65,-104.94,-98.594,-97.573,-99.57,-98.224,-93.249,-91.853,-100.09,-113.94,-118.37,-104.95,-86.479,-83.807,-98.14,-108.69,-101.14,-87.646,-89.378,-107.27,-118.46,-108.25,-91.824,-93.57,-109.3,-113.71,-102.2,-97.893,-105.43,-94.608,-48.688,6
22977,26045,24426,27173,29608,29905,30428,29486,30284,33768,27195,9213.9,-793.79,2245.4,3984.1,1516,1615.5,2299.4,831.87,248.05,778.9,474.74,235.92,202.22,-778.08,-1605.3,-1431.2,-1337.6,-1506.9,-1510.4,-1523.7,-1568.7,-1498,-1639.4,-1734.3,-1004.7,6
-1070.8,-1371,-1405.7,-1371.3,-1396,-1437,-1433,-1407,-1403.9,-1418.6,-1420.8,-1412.7,-1411.6,-1421.7,-1423.1,-1411.7,-1403.5,-1414.8,-1441.9,-1462.7,-1453.7,-1415.6,-1385.2,-1401.1,-1439.2,-1440.8,-1402,-1400.7,-1453,-1454,-1354.8,-1316.5,-1479.3,-1629.1,-1366.2,-661.54,6
1.937,332.45,794.69,963.95,639.1,140.62,-88.267,-24.256,44.632,4.2365,-26.199,3.7561,20.614,2.227,-8.3227,-2.5458,1.6626,3.2091,2.4576,-1.6063,0.92355,10.374,10.087,1.2504,-0.061261,5.2196,4.6638,-2.3245,-7.3346,-9.123,-8.2901,-0.30317,11.874,15.737,8.6411,1.3952,6
-6.2726,-11.447,-5.7903,6.6234,15.157,9.9464,-12.079,-29.448,-9.1049,29.243,14.826,-43.961,-20.679,112.57,153.09,-7.2235,-25.892,527.2,1407.3,1749.8,1121.6,137.76,-304.42,-102.41,144.94,76.232,-85.393,-69.311,39.324,52.19,-9.1861,-28.036,-8.2359,-17.567,-44.222,-35.146,6
-31.193,-5.5854,32.298,59.259,93.019,114.24,86.432,78.342,144.32,156.22,86.672,193.13,453.67,375.71,31.615,385.73,1629.3,2325.3,1451.4,90.567,-261.04,160.12,277.13,17.646,-39.885,106.17,104.47,-2.5027,0.009785,54.695,33.538,-19.018,-36.266,-39.264,-39.071,-21.351,6
7.2588,-10.758,-28.117,-24.15,-7.5845,-0.99606,-8.0778,-13.08,-5.2319,9.2017,17.621,16.286,9.711,6.1901,9.143,12.371,4.601,-11.646,-17.696,-9.7848,-8.7576,-13.12,6.0919,41.867,58.465,63.095,81.701,110.51,168.3,269.78,316.26,243.54,229.97,411.53,532.52,322.7,6
11.083,0.97958,-11.075,-4.4039,-6.3694,19.332,15.564,-101.76,-41.079,161.87,-42.7,-155.9,329.37,144.15,-478.15,599.29,1736.7,626.09,1639.2,7768,11984,8558.5,2522.9,-95.984,-98.601,29.519,-12.784,-6.7989,-0.32482,6.6225,5.9763,18.297,25.381,-8.4099,-13.207,9.4746,6
-8.7167,-5.6921,2.1502,-3.2106,-19.495,-14.109,7.9111,1.6964,-11.316,16.872,29.438,-8.0242,30.316,190.11,310.72,347.08,436.03,531.7,433.29,184.52,18.166,-7.8949,1.5359,0.15743,1.334,-0.82289,-9.9372,-11.672,-3.9267,-0.70747,-6.4185,-7.9611,0.036641,2.7829,-4.3349,-6.702,6
-3.9635,6.4808,12.097,0.68149,-9.722,-1.4551,18.981,31.466,22.026,0.25146,-9.3307,-4.6312,-4.8062,-8.4607,-1.9672,3.8932,-2.4656,-2.6513,6.541,-1.5858,-15.962,-10.375,-5.814,-8.0193,1.6741,3.0479,-8.0908,-0.43462,12.822,3.4265,-8.2426,-4.1121,-3.0842,-8.57,-3.8653,2.6334,6
11.621,2.1903,4.2751,16.886,9.3731,-18.14,-10.399,61.669,145.08,194.16,256.32,374.3,467.93,456.13,450.51,629.16,904.87,941.2,592.37,136.14,-69.927,-11.787,63.635,30.249,-19.561,-3.7238,25.175,6.017,-29.307,-31.076,-13.107,-10.265,-18.216,-14.703,-2.1258,2.9199,6
-8.7136,-68.34,-35.359,38.592,32.443,-4.2849,-40.113,-27.25,25.986,-22.635,-98.08,-54.924,-17.268,-38.766,11.889,60.53,-23.106,-57.787,4.8037,-7.1573,-62.675,4.8255,33.032,-13.346,8.9472,-12.127,4.697,-77.16,321.87,3214.5,8833.2,12980,13965,19724,26757,16890,6
-3.8145,17.61,10.653,146.55,457.77,562.64,479.48,810.78,1433.3,1638.7,1825.4,2766,3638.2,3338.5,2581.7,2388.1,2225.2,1402.4,444.43,15.779,-5.4522,26.653,14.684,-6.0798,-7.5313,-2.9692,-7.0066,2.7408,25.25,25.552,-1.8626,-16.403,-14.995,-9.6666,-6.7622,-4.9531,6
11.355,13.551,6.1158,-7.7282,-13.165,-8.1718,-0.53347,4.8407,10.928,6.4703,-4.7958,-2.6192,9.0979,0.50657,-22.857,-17.993,15.092,16.88,-23.852,18.576,291.99,702.54,911.3,802.06,763.6,1110.7,1427.9,1092.6,298.31,-167.78,-76.959,78.172,4.9405,-72.531,-5.6515,45.597,6
143.84,217.36,234.01,287.38,304.21,345.54,414.96,442.41,513.53,570.11,667.09,660.01,824.4,654.05,164.16,219.55,146.16,152.8,112.24,92.132,78.272,79.16,73.572,61.431,4.7931,9.3434,6.1484,5.8188,3.2914,1.5121,6.5354,7.1183,2.2571,3.0556,4.2319,3.2777,6
70.599,698.74,1119.1,1101.9,1151,1169,1086.6,1332.1,1365.3,1142.6,1759,2119.9,1012.3,2237.2,8056.1,12839,13190,13462,15443,16550,17135,18633,21627,27018,29712,22318,10966,7564.1,9534.2,8584.3,6475.5,6349.8,6170.7,5899,5837.7,3458.7,6
-225.78,-255.11,-228.66,-191.24,-175.72,-177.97,-176.85,-167.16,-161.55,-169.96,-185.25,-191.94,-185.04,-174.2,-172.03,-180.64,-190.08,-188.95,-176.09,-162.33,-160.63,-173.47,-189.69,-194.82,-185.45,-172.65,-170.27,-178.6,-186.36,-186.18,-186.39,-199.34,-217.07,-210.03,-155.89,-70.693,6
0.457,-1.0125,1.7626,-0.76417,-0.43578,2.7304,-1.7539,7.0938,-5.1638,5.361,-15.353,113.45,148.55,101.53,101.17,72.601,61.399,42.528,29.965,24.001,18.498,15.159,11.159,4.8947,0.19712,0.53936,-0.6363,1.5411,2.825,-1.4927,-0.79782,-1.4389,1.7347,-1.3877,-1.5964,0.40328,15
-1.5242,-3.1653,5.5185,20.919,25.5,13.699,0.6466,-1.1546,2.9445,3.0261,-0.52843,-1.3461,2.5405,8.2168,12.857,14.265,10.241,2.5122,-2.7455,-3.4366,-3.5705,-2.7835,4.249,13.996,14.545,4.5168,-3.6509,-1.9662,4.1091,5.3983,-0.95384,-9.8392,-12.659,-6.6131,1.0672,2.6443,15
0.046313,0.008516,-0.45458,-0.28966,4.2359,7.8421,2.5521,-4.5494,-1.3321,0.88675,-8.7067,-8.4581,9.6363,6.2883,-21.732,-10.742,33.324,9.9242,-59.528,6.2708,232,373.47,284.16,137.87,121.4,165.13,139.08,75.404,50.528,44.364,24.093,14.668,25.215,22.97,2.534,-6.9472,15
8.4283,2.159,-6.0131,-7.8239,-1.6221,4.2454,0.33254,-9.927,-11.382,2.943,17.202,9.0988,-18.425,-35.411,-23.231,-2.5695,-5.5363,-22.479,2.1691,107.65,258.59,364.08,359.73,266.45,165.31,117.44,113.84,103.24,59.198,7.2784,-13.724,-1.2518,13.364,8.4179,-5.475,-8.3967,15
-0.15477,6.7204,-7.5877,-23.714,8.1123,81.361,116.06,66.818,-6.6914,-24.864,4.5817,18.934,0.9901,-12.003,0.94114,18.541,17.727,2.9566,-8.2112,-7.2759,1.4128,8.3744,7.2691,-0.99933,-9.83,-11.798,-4.8346,3.5866,2.7939,-7.6098,-15.011,-11.476,-4.6798,-4.2691,-7.1572,-5.3435,15
-3.9918,-3.2369,0.27515,4.0512,5.2104,2.0977,-0.073651,4.2897,7.9753,2.1574,-5.6302,-4.7052,0.94748,3.6205,3.0137,-0.79737,-8.1061,-12.887,-9.109,-1.3106,0.68857,-3.7108,-4.8273,1.9091,7.7646,4.3607,-2.6472,-2.812,2.8974,5.2202,1.8935,-0.46227,1.3365,3.0281,1.766,0.12673,15
-5.587,-1.2842,2.5071,1.7037,-0.11715,-0.62619,-3.9124,-10.399,-11.787,-4.1988,3.2705,1.987,-3.3768,-4.4918,-3.1184,-5.436,-9.3535,-7.7718,-0.75046,4.3376,3.6134,1.0332,1.2972,3.2346,2.7871,0.041129,-1.0429,0.25381,-0.054134,-2.9489,-3.17,2.3753,8.1651,7.6132,2.5648,-0.4914,15
3.7134,21.259,-16.58,-36.322,4.8368,9.1109,-9.5915,-3.3647,5.9397,63.757,171.71,235.71,304.39,404.43,304.99,46.895,-24.343,20.391,-13.649,-17.401,13.342,7.5958,7.7271,4.0298,-12.026,-6.9994,2.6266,-1.7544,-2.4519,0.62936,-7.1391,-6.5312,9.287,11.774,1.4185,-2.0749,15
3.898,4.6889,-8.252,-14.102,0.48765,-5.187,-42.541,-21.115,113.86,254.89,282.35,231.46,182.72,125.88,45.395,-3.8297,6.5234,28.105,24.372,10.206,0.50348,-5.2674,-2.5991,7.7699,11.848,4.522,-2.9325,-2.2937,2.4851,4.9201,3.0565,-0.21203,-2.5311,-3.5868,-3.3958,-1.7804,15
6.1067,35.144,58.408,63.718,67.284,70.306,54.763,25.461,6.3062,2.5841,2.4962,0.25496,-2.65,-3.6893,-0.31469,5.3449,5.4084,-2.9528,-10.437,-7.3914,1.017,2.4067,-2.8805,-5.0077,-2.3974,-0.35399,1.3741,3.33,0.64392,-6.2511,-7.2946,1.4915,9.2373,6.0404,-1.9827,-3.6516,15
-8.0209,-10.13,-5.36,3.6569,7.4707,1.0875,-7.3691,-5.7845,3.8411,5.2689,-7.5967,-13.114,18.292,84.688,144.48,156.46,122.58,81.222,60.917,53.15,34.514,3.3213,-18.217,-14.556,3.5926,14.216,9.726,0.6234,-2.0643,0.82163,2.2275,-0.14361,-2.6824,-2.5005,-0.77106,0.17203,15
68.726,47.221,5.7832,-5.7649,3.1073,4.3659,1.4006,1.692,-1.9825,-6.6575,-1.6708,6.2115,4.525,-0.90353,1.6012,7.5038,5.14,-2.8977,-4.2216,0.73162,-0.43295,-7.5773,-7.299,-0.76419,-2.675,-11.494,-11.506,-2.5963,1.1952,-2.2805,-3.4688,-0.1579,2.249,1.973,1.0471,0.39164,15
-5.9541,-6.8279,-5.2552,-3.6895,-3.1276,-2.098,0.82155,4.8416,7.0325,5.2073,2.083,1.9631,4.5254,5.639,4.1277,3.0766,5.1191,6.7457,-0.72597,-16.027,-18.843,1.4638,16.704,0.83348,-11.732,27.554,87.945,94.802,50.469,26.137,39.453,39.033,7.9134,-13.025,-5.4029,3.9037,15
-2.4397,-1.0898,-1.0083,1.6341,6.4483,2.6345,-3.1927,0.77832,-1.1684,-13.304,-3.6253,30.94,46.254,26.484,5.5714,5.2715,9.4319,3.6083,-0.15789,7.5658,10.485,1.7026,1.7229,9.3591,0.42209,-13.29,-8.3737,-1.0033,-2.1419,1.8754,2.4669,-10.141,-14.255,-3.5027,2.3245,0.41366,15
-5.8867,-14.02,-15.876,-8.1364,1.6521,2.5825,-6.5589,-15.157,-13.164,-2.7812,4.8839,3.2925,-2.9882,-5.5623,-2.3871,1.6609,2.2557,0.17387,-1.6484,-2.521,-3.6864,-5.1819,-5.2793,-3.0555,0.066056,1.969,2.1722,1.9391,2.4819,3.9164,5.6046,6.8564,7.1538,6.1538,4.0456,1.6572,15
11.802,-3.6518,-14.237,-5.4434,6.2007,3.6787,-4.0264,-4.3507,-2.8684,-5.882,-5.8495,2.4824,11.282,12.992,8.8083,1.8533,-4.8204,-5.9872,-1.6761,-0.29416,-5.1472,-8.4481,-6.1401,-4.237,-4.8907,-3.1716,-0.56874,-2.3819,-3.0954,3.4331,6.3057,-3.6658,-10.242,3.0452,20.036,16.409,15
7.1531,12.44,0.018426,-9.4714,21.718,77.297,96.494,61.054,15.591,-1.0972,3.1586,4.5114,-1.1797,-3.2517,1.2886,4.9497,5.4946,8.1027,10.284,4.2945,-3.8677,-1.6223,5.4545,3.1319,-3.9912,-3.3713,0.99508,-1.0468,-4.7838,-2.3393,1.9313,1.6601,-0.30823,0.8319,3.1694,2.5137,15
-2.3612,-0.035635,4.98,4.7958,-1.905,-3.8367,1.7247,0.72179,-9.1149,-10.44,-0.60074,4.887,3.1283,3.6085,8.1627,18.539,39.1,57.509,55.745,43.197,44.831,61.17,71.566,71.27,76.916,93.927,101,78.52,38.819,11.436,5.6505,7.0819,6.3046,7.405,9.8747,6.5784,15
2.4742,4.3951,2.9181,-0.43192,-1.8264,-2.665,-4.0851,-2.0706,6.4336,17.881,22.754,20.998,26.595,34.357,24.035,10.373,17.515,24.539,9.8871,-3.8069,2.2885,10.705,5.163,-4.8629,-7.8512,-6.2188,-4.3468,-2.7004,0.95037,6.3905,5.3721,0.95916,4.8326,3.7727,-10.473,-12.607,15
1.3276,2.5224,3.7528,2.1049,-1.2691,-0.64851,1.9772,-0.024023,-3.275,-1.7501,0.60552,-1.1432,-3.5417,-3.1055,-0.29234,7.0657,17.831,19.147,3.9114,-9.2586,0.080881,19.158,22.862,11.21,-0.8992,-3.6601,1.3046,-0.33781,-7.8398,-1.6764,10.968,9.8221,4.2243,3.1982,-0.92144,-3.4514,15
1.9718,224.76,335.94,236.05,161.94,144.7,76.884,39.364,71.844,71.946,35.74,27.944,32.318,16.069,-1.3824,-0.65241,3.307,1.1891,2.9382,2.5034,-6.7072,-6.9819,0.26932,-2.8199,-6.033,2.3659,6.9924,0.7053,-1.9031,3.2139,3.5529,-1.67,-2.0685,-0.79019,-4.1602,-4.6576,15
-3.638,5.7078,4.2994,-5.1746,-1.9406,4.9716,2.3737,2.0337,6.3312,2.4914,-2.0282,3.9089,-1.2625,-19.726,6.5814,88.542,144.79,144.84,130.28,92.816,24.644,-12.083,-1.6153,2.9721,-5.5876,-1.9716,6.4625,5.3007,-3.5197,-7.5575,2.9802,10.288,-1.7867,-7.4546,6.6569,11.326,15
0.77598,-42.496,27.774,192.43,245.21,108.91,-34.558,-37.186,17.839,15.211,-12.411,-3.2923,15.472,9.227,-0.34323,2.4031,0.32848,-8.467,-8.2034,-2.7792,-5.4415,-9.9515,-4.7406,5.1833,10.208,10.136,8.0282,4.7403,2.6397,6.0147,12.946,14.188,4.7721,-8.089,-12.867,-7.3516,15
-4.4459,-3.3697,2.7359,9.3974,9.71,2.8614,-3.1884,-0.47078,8.0639,10.009,-1.5573,-17.388,-21.57,-10.886,1.4399,3.1021,-2.8885,-5.4144,-1.3115,2.6281,1.4968,-1.0263,0.59523,5.3022,7.407,4.9534,1.7395,0.62251,-0.61268,-4.5272,-8.7806,-9.2953,-6.2485,-3.1993,-1.8296,-0.96153,15
-7.3369,14.38,19.666,2.9874,-2.8409,-0.60545,5.2531,7.9866,-7.0771,7.3593,57.742,50.281,-1.7255,-4.0804,13.648,4.6908,0.52212,0.99702,-4.7789,2.0735,5.3529,-9.9648,-10.917,9.6876,13.199,-8.7699,-18.975,-3.2031,7,-0.60574,-0.75716,5.5005,-5.1275,-15.003,-2.2531,7.2669,15
-4.4665,-3.3626,-2.8221,0.8816,9.6601,10.072,0.55371,-2.4,1.5447,1.6485,-0.042124,-2.2996,-5.8675,-3.1592,2.5294,-0.11633,-7.6093,-13.543,-12.615,3.1407,16.758,7.4825,1.461,19.251,25.716,4.4509,-8.6681,0.084076,5.3653,-3.5602,-11.751,-6.8228,2.8832,0.54649,-9.3121,-8.502,15
-9.6777,-5.3864,1.775,0.6672,1.3468,6.254,0.12158,-6.375,2.5439,4.5856,-3.7018,-0.032375,4.8886,5.7565,12.7,11.422,4.2948,5.1089,1.9734,-1.5787,3.674,3.5251,-0.8216,1.5884,4.6025,7.4999,15.698,19.712,10.856,0.21201,-1.3609,2.54,5.5981,0.12523,-11.434,-10.661,15
14.589,5.3701,-1.7704,4.2089,12.245,7.7997,-3.5548,-6.7465,-1.2235,1.5164,-1.836,-3.8499,-0.96228,1.4327,-1.0133,-4.4094,-0.62002,14.377,34.261,44.123,34.214,13.107,-0.52652,-0.8011,1.3482,-1.0291,-0.3959,8.3141,15.673,13.271,7.7946,7.514,7.1518,-0.42629,-8.6305,-7.3468,15
1.0118,-1.9219,-5.0865,-4.0764,0.133,0.23439,-2.8383,1.5448,9.3258,6.2175,0.10862,2.2076,-1.1303,-7.3725,4.8856,10.27,-15.479,-8.9023,64.235,102.13,41.675,-19.392,-8.2231,13.398,0.90335,-8.7261,-1.3369,0.3866,-1.887,1.7047,2.9547,-1.0006,-4.5775,-8.6185,-11.335,-6.963,15
6.8348,6.745,15.282,12.638,-16.048,-18.78,55.094,144.91,148.99,75.974,16.445,5.525,12.067,16.362,18.968,14.386,3.9952,1.1071,6.4491,8.0045,3.4808,-0.10175,-1.2195,-3.4071,-6.7262,-7.9207,-6.0615,-2.8368,1.1989,7.2898,10.787,5.959,-2.0878,-3.0798,1.8524,3.2056,15
-1.9413,-5.3502,-0.36574,7.7679,6.2172,1.2953,4.2618,5.2099,-2.8701,-5.9954,-1.0951,1.3629,3.2631,2.2148,-13.681,-23.507,3.1713,39.124,45.663,52.495,96.59,141.22,139.48,110.5,92.388,81.265,56.879,24.432,3.8761,-0.98761,-3.088,-7.8365,-6.6119,3.1834,9.9823,6.4575,15
2.4742,-0.6467,-2.4308,-0.97788,-0.63712,-1.1673,-0.64521,-1.1165,-1.4473,2.0858,5.5231,2.9972,1.5672,8.4959,10.919,-0.25042,-8.2948,-3.4303,2.3221,3.9422,3.5011,1.9888,8.6275,18.161,9.4578,-6.0996,-3.1234,5.9288,4.2639,0.11091,-3.258,-4.3018,3.9751,9.2211,0.76912,-4.7384,15
0.84538,-3.3702,4.7749,22.476,28.004,16.163,7.9155,14.034,17.698,5.9575,-7.6727,-6.8677,1.8076,2.6362,-2.8921,-0.64606,9.9296,12.767,1.6324,-8.667,-6.5969,-1.383,-3.8256,-7.4621,-3.0692,4.0446,5.1922,2.9774,3.043,2.5609,-2.6662,-7.6066,-3.9424,6.5662,12.538,7.9702,15
7.9391,12.015,12.341,7.2208,-1.4635,-8.8709,-10.124,-3.8406,6.3823,14.048,14.446,8.5179,2.1414,0.84939,4.8494,9.5574,11.045,9.9427,9.1181,8.6098,5.3842,-0.87178,-4.0601,2.7166,17.11,26.072,17.791,-4.7269,-24.501,-26.644,-12.72,2.0152,4.9469,-2.3238,-8.6279,-6.7623,15
2.8365,0.56993,-1.093,-6.6118,-7.0163,2.4234,-4.2836,-12.326,-1.47,2.2466,7.0551,19.237,5.6975,-11.073,0.017658,2.0651,-5.8943,14.671,19.153,-1.5378,49.17,143.75,181.33,183.9,187.81,195.93,204.42,186.11,156.42,126.44,70.81,23.814,18.621,19.324,6.4407,-1.4821,15
64.105,63.89,49.442,52.402,39.843,26.396,21.576,19.741,13.066,13.164,11.903,-2.8106,-5.2125,-2.238,2.2692,8.6513,2.4073,-3.3004,-6.4285,-1.014,5.7753,-1.931,-4.1517,-0.4129,6.3237,3.7212,-6.5067,-1.0692,-2.3195,-4.2265,-3.4391,-10.517,-2.9206,1.7291,-1.1087,1.5293,15
-1.7046,0.27649,10.185,9.943,-1.9546,0.064267,9.6773,3.06,-2.9174,7.6382,9.1706,-0.95333,1.1138,6.3432,5.4174,5.3335,1.0981,-2.0439,0.3959,-2.971,-6.3788,2.8784,9.1534,1.0359,0.39414,-4.7249,-6.0357,8.6267,-19.684,-14.37,24.569,-47.444,30.835,331.44,346.35,99.078,15
