@relation LSST_TRAIN_channel_1

@attribute channel_1_0 numeric
@attribute channel_1_1 numeric
@attribute channel_1_2 numeric
@attribute channel_1_3 numeric
@attribute channel_1_4 numeric
@attribute channel_1_5 numeric
@attribute channel_1_6 numeric
@attribute channel_1_7 numeric
@attribute channel_1_8 numeric
@attribute channel_1_9 numeric
@attribute channel_1_10 numeric
@attribute channel_1_11 numeric
@attribute channel_1_12 numeric
@attribute channel_1_13 numeric
@attribute channel_1_14 numeric
@attribute channel_1_15 numeric
@attribute channel_1_16 numeric
@attribute channel_1_17 numeric
@attribute channel_1_18 numeric
@attribute channel_1_19 numeric
@attribute channel_1_20 numeric
@attribute channel_1_21 numeric
@attribute channel_1_22 numeric
@attribute channel_1_23 numeric
@attribute channel_1_24 numeric
@attribute channel_1_25 numeric
@attribute channel_1_26 numeric
@attribute channel_1_27 numeric
@attribute channel_1_28 numeric
@attribute channel_1_29 numeric
@attribute channel_1_30 numeric
@attribute channel_1_31 numeric
@attribute channel_1_32 numeric
@attribute channel_1_33 numeric
@attribute channel_1_34 numeric
@attribute channel_1_35 numeric
@attribute target {6,15,16,42,52,53,62,64,65,67,88,90,92,95}

@data
-4.1214,-2.6064,0.31908,3.4104,5.149,4.5332,1.6684,-2.176,-5.105,-5.4725,-2.6443,2.7512,9.2056,15.113,19.497,22.264,23.9,24.837,24.975,23.671,20.224,14.524,7.4166,0.51977,-4.4392,-6.4075,-5.4771,-2.7961,0.01679,1.6369,1.5824,0.29398,-1.2493,-2.1301,-1.9721,-1.0481,6
-36.145,-33.663,-28.005,-21.042,-14.95,-11.587,-11.957,-15.929,-22.3,-29.17,-34.516,-36.79,-35.367,-30.707,-24.202,-17.762,-13.273,-12.078,-14.642,-20.452,-28.192,-36.101,-42.415,-45.769,-45.468,-41.571,-34.8,-26.316,-17.432,-9.3466,-2.9356,1.3524,3.5017,3.8518,2.9675,1.4899,6
4.0989,2.9262,3.0067,6.1684,11.649,16.047,15.745,9.9264,1.581,-4.5328,-5.3772,-1.7265,2.7778,4.6441,3.0141,-0.27673,-2.7046,-3.1127,-2.125,-0.977,-0.21103,0.51049,1.5649,2.6204,2.8417,1.7902,0.011208,-1.3483,-1.5317,-0.80415,-0.13675,-0.28592,-1.1348,-1.8962,-1.8702,-1.0311,6
0.24745,-7.2649,-8.9912,-0.83676,12.867,20.77,13.007,-8.9247,-29.251,-26.145,13.142,80.781,149.69,188.26,179.12,129.38,65.314,15.743,-4.4933,-0.077493,12.304,17.502,11.286,-0.025638,-7.346,-6.7195,-1.4037,2.2355,0.53474,-4.9099,-9.3918,-9.3869,-5.1826,-0.057763,2.7003,2.1947,6
4.7423,4.6614,9.8799,23.222,43.326,63.773,75.532,72.092,54.52,32.944,22.433,34.507,68.767,110.15,134.99,124.02,75.897,12.95,-25.842,-2.783,98.27,260.57,439.74,584.55,663.3,681.34,679.18,710.39,809.93,969.68,1135.4,1228.4,1182.6,977.74,653.75,295.91,6
-74.981,-79.461,-74.177,-71.162,-78.723,-95.499,-112.53,-121.48,-121.18,-117.18,-115.86,-119.11,-124.04,-126.84,-126.06,-122.18,-115.14,-103.5,-87.006,-69.807,-60.078,-64.818,-83.574,-106.66,-120.3,-115.51,-94.277,-68.611,-52.912,-54.953,-71.222,-89.289,-95.621,-83.233,-55.494,-23.742,6
-4.299,-5.5594,-5.5714,-6.5596,-6.9969,-6.1827,-1.107,-3.1511,-5.5566,-4.658,-3.5463,-7.5196,-3.8754,-8.0229,-10.627,-1.9472,-7.3545,-3.7957,-5.4236,-5.9724,-0.20856,-6.8816,-4.8827,-6.3011,-5.2946,-6.6497,-4.0324,-8.0669,-7.8546,-5.1178,-6.5029,-0.44618,-3.6584,-5.1624,-5.7366,-3.7935,6
-50.107,-56.146,-54.866,-48.32,-40.22,-34.195,-32.262,-34.193,-37.998,-41.181,-42.126,-40.877,-38.961,-38.332,-40.046,-43.431,-46.303,-46.201,-41.986,-34.836,-27.941,-24.947,-27.978,-36.397,-47.089,-56.121,-60.794,-60.841,-58.074,-54.801,-52.108,-49.168,-44.009,-35.169,-23.085,-10.249,6
6092,7464.4,8042.8,8126.8,8333.5,9237.5,10981,13084,14607,14615,12704,9278.2,5390.6,2217.3,475.72,133.4,564.29,1016.1,1061.2,746.9,400.02,284.84,389.57,478.72,325.8,-87.496,-564.55,-863.34,-885.37,-729.51,-583.82,-562.72,-627.74,-646.75,-518.92,-261.35,6
-387.8,-442.38,-451.26,-431.14,-405.83,-393.52,-399.17,-415.26,-429.11,-431.66,-422.43,-408.53,-399.31,-400.29,-410.08,-421.69,-427.09,-422.36,-410.3,-399.05,-397.3,-408.52,-427.94,-444.38,-446.76,-431.69,-407.31,-389.97,-394.48,-423.15,-460.63,-478.98,-451.39,-367.52,-241.34,-106.31,6
2.9413,-193.86,-268.94,-65.69,421.69,1008.4,1410.6,1416.2,1019.5,426.29,-76.167,-292.37,-218.56,-10.346,144.7,151.15,43.853,-69.86,-104.82,-54.654,22.233,61.619,43.352,-3.6479,-35.192,-29.659,0.45484,26.343,29.27,12.712,-5.9392,-12.494,-6.0693,4.0311,8.6085,5.7494,6
-19.067,9.6052,25.521,9.7301,-26.283,-47.116,-27.096,19.737,46.705,18.982,-43.532,-69.916,5.4567,178.75,363.43,446.64,372.91,186.69,-1.5139,-96.614,-81.335,-13.221,32.925,23.926,-17.7,-46.565,-37.732,-3.0346,26.709,30.815,12.461,-10.122,-21.634,-19.561,-10.989,-3.5359,6
-2.7152,10.003,26.405,39.596,43.236,35.958,23.999,19.788,36.087,78.075,137.85,195.49,227.43,218.48,170.48,102.17,39.63,2.8673,-3.6351,9.2187,23.928,27.617,18.455,3.9807,-6.1856,-7.4368,-2.3413,2.6276,2.4428,-3.2102,-10.612,-15.315,-15.198,-11.239,-6.0947,-2.0697,6
-3.1841,-2.1363,-0.78836,-0.081521,-0.39773,-1.2887,-1.8697,-1.5505,-0.4989,0.52929,0.8287,0.30282,-0.51454,-0.96942,-0.88554,-0.74073,-1.2482,-2.6252,-4.084,-3.9832,-0.70458,6.1389,14.895,22.189,24.625,21.207,15.043,12.762,21.218,42.89,72.818,99.598,110.68,99.273,68.631,30.749,6
-3.1707,1108.7,1779.1,1435.8,0.32166,-1924.1,-3217.2,-2728.7,123.84,4951.8,10417,14717,16324,14649,10298,4809.5,-11.046,-2831.9,-3276.9,-1942.7,9.8287,1456.4,1796.8,1117,-2.3326,-880.42,-1103.8,-686.82,19.582,578.97,718.3,443.17,-18.39,-381.87,-471.43,-294.18,6
-1.6633,-11.024,-15.176,-9.1944,3.9513,14.051,11.094,-5.428,-22.955,-22.222,9.6413,68.301,132.08,173.62,175.87,141.71,90.848,46.757,23.048,18.175,20.672,19.523,11.565,1.3771,-4.569,-3.8179,0.71408,4.0728,3.6729,0.94894,-0.65089,0.93917,4.6762,7.5542,7.2666,3.9939,6
4.7992,7.4616,10.067,12.017,12.817,12.24,10.381,7.5847,4.3186,1.0766,-1.6566,-3.4161,-3.8238,-2.7504,-0.49854,2.143,4.1037,4.4778,3.0077,0.31403,-2.326,-3.5953,-2.835,-0.42128,2.4227,4.2946,4.3798,2.8696,0.79171,-0.63067,-0.68913,0.45289,1.9443,2.8172,2.5677,1.3959,6
6.1623,7.8462,7.383,4.4722,0.37533,-1.9512,1.4969,14.418,38.559,72.414,110.89,146.24,170.14,176.2,162.14,130.69,88.914,46.108,10.975,-10.875,-18.285,-14.319,-4.6459,4.7574,9.7023,8.9163,3.9105,-2.1987,-6.3061,-6.6631,-3.4426,1.6007,6.1031,8.197,7.2534,3.9928,6
-16.287,7.5771,28.713,32.497,15.765,-8.4275,-18.578,-1.4036,34.697,61.594,50.836,-1.7281,-65.685,-92.364,-50.811,41.298,118.32,106.38,-19.234,-198.17,-301.55,-198.56,165.55,731.84,1359.5,1910.4,2330.6,2671.3,3030.9,3454.3,3861.1,4059.3,3847.3,3145.2,2072.3,915.41,6
143.81,98.554,67.602,108.63,234.97,396.22,504.33,489.65,348.12,145.62,-23.457,-94.261,-65.966,8.0605,62.884,64.548,24.151,-20.847,-38.865,-24.813,2.812,20.904,19.366,4.9056,-8.3391,-11.076,-4.2288,4.6668,8.8105,6.674,1.2844,-3.4345,-5.5071,-5.226,-3.7055,-1.7502,6
-0.24566,2.0608,-1.7893,-11.784,-17.133,-6.1054,16.843,28.783,11.206,-23.156,-34.929,0.083256,53.982,65.001,6.6206,-62.141,-32.485,148.81,404.16,566.55,514.41,278.2,16.856,-115.45,-87.604,8.5312,61.353,37.213,-14.061,-30.846,-3.4827,29.297,31.572,6.4245,-16.135,-15.828,6
41.752,59.318,60.059,77.706,83.325,91.464,107.9,117.37,135.86,152.64,180.42,176.92,219.03,174.11,41.619,57.611,36.341,41.048,30.357,26.787,19.145,19.394,17.495,14.064,1.609,-0.58043,1.5448,1.421,-0.79283,0.73199,1.9723,0.068101,1.0951,3.4444,0.50064,1.0519,6
341.65,325.71,312.71,365.96,456.65,486.34,382.05,206.8,174.56,537.79,1416,2686.8,4025.5,5081,5681.4,5935.9,6151.4,6602.7,7300.9,7933.2,8044,7355.4,5997.6,4462.5,3295,2750.2,2679.6,2724,2634.7,2442.3,2340,2416.9,2509.7,2319.9,1693,792.21,6
-45.585,-52.486,-52.689,-47.516,-40.228,-34.614,-33.423,-37.31,-44.733,-52.793,-58.604,-60.565,-58.955,-55.618,-52.922,-52.527,-54.584,-57.751,-59.977,-59.625,-56.329,-51.173,-46.155,-43.272,-43.705,-47.441,-53.398,-59.856,-64.928,-66.941,-64.717,-57.83,-46.823,-33.257,-19.433,-7.7658,6
-2.3267,-1.2519,-0.92592,2.2893,-0.39904,-2.9532,-3.8764,4.7085,-6.3936,12.954,-25.677,174.66,237.25,170.17,158.55,117.56,102.15,70.943,57.29,46.861,34.235,26.225,17.368,5.4591,0.58489,-1.4504,-0.15291,-1.3298,-2.3799,0.59897,1.6228,-0.6976,0.49426,-1.3363,-1.0168,0.34594,15
5.9229,7.5468,8.0728,7.3023,5.517,3.3597,1.5149,0.371,-0.11774,-0.27676,-0.38608,-0.44852,-0.24919,0.34098,1.0947,1.476,1.034,-0.15004,-1.3685,-1.7104,-0.74578,1.053,2.5327,2.6324,1.1672,-0.96799,-2.3612,-2.0277,-0.06669,2.4276,4.1096,4.2315,3.0159,1.3588,0.16076,-0.21005,15
-0.2024,-1.7264,-1.0556,2.2414,6.1359,7.3374,3.9177,-2.6443,-7.8483,-7.1703,0.13654,9.1722,11.403,0.4338,-20.944,-36.514,-19.117,58.642,208.44,412.58,621.89,770.26,802.28,700.99,499.7,269.11,84.59,-8.6779,-13.124,30.456,71.427,78.413,51.642,13.835,-10.63,-12.481,15
-1.4254,-5.5541,-5.1868,0.72934,4.5121,-0.14596,-6.8526,-3.8397,6.5244,7.0974,-7.8551,-16.946,1.191,28.882,21.853,-26.421,-51.593,22.119,187.28,340.93,380.61,301.52,186.15,109.66,77.218,52.437,19.157,-4.9974,-4.4453,9.6426,15.853,9.1308,0.93839,-0.1199,2.5917,2.6602,15
-0.60237,43.512,92.707,127.04,131.62,104.42,57.333,9.9409,-20.488,-26.973,-14.659,3.8623,16.358,17.146,8.5184,-2.5092,-9.3428,-9.4792,-4.8825,0.37948,3.1356,2.7402,0.66828,-1.112,-1.5858,-1.0359,-0.35996,-0.14295,-0.24647,-0.10852,0.6397,1.8017,2.7566,2.938,2.2409,1.0627,15
-1.5026,-1.4058,-0.77712,0.28628,1.4703,2.3449,2.5413,1.925,0.67927,-0.74889,-1.826,-2.1564,-1.6564,-0.59967,0.49244,1.0756,0.83449,-0.15037,-1.4077,-2.2769,-2.2334,-1.189,0.40454,1.742,2.0856,1.2142,-0.36277,-1.5927,-1.4167,0.61454,3.9994,7.4465,9.4873,9.2195,6.7692,3.2116,15
6.7283,6.2274,4.6205,2.6583,1.0252,-0.02005,-0.66152,-1.2172,-1.758,-1.9673,-1.376,0.18152,2.2348,3.7628,3.7129,1.6565,-1.8424,-5.4186,-7.5805,-7.4843,-5.3533,-2.3062,0.28509,1.513,1.32,0.37414,-0.42864,-0.49875,0.18334,1.1758,1.9229,2.092,1.7087,1.0577,0.46375,0.11182,15
-5.9709,-5.9451,-3.5424,0.049101,2.6641,2.7514,0.81431,-0.69747,0.71556,5.3617,10.856,14.039,13.7,11.545,10.436,11.585,13.455,13.379,10.214,5.3673,1.3354,-0.59815,-1.1934,-2.0339,-3.7756,-5.6676,-6.5655,-6.1205,-4.9136,-3.6639,-2.5537,-1.3644,-0.081202,0.89024,1.1208,0.65364,15
3.026,-192.23,-305.29,-197.87,180.84,746.18,1303.2,1637.1,1620.3,1275.5,760.47,283.04,-1.7875,-56.643,43.033,171.32,228.65,188,90.118,1.1221,-34.521,-16.251,23.181,46.966,39.146,9.9541,-17.474,-25.95,-14.695,3.7899,15.208,13.544,3.1035,-6.9812,-10.191,-6.3496,15
-4.8683,-4.7821,-3.6588,-1.7211,0.50283,2.3304,3.1537,2.6684,1.0106,-1.2654,-3.376,-4.6011,-4.5664,-3.3938,-1.6492,-0.10283,0.59635,0.18937,-1.1,-2.6873,-3.9018,-4.2839,-3.7671,-2.6697,-1.5146,-0.77412,-0.66761,-1.098,-1.7418,-2.23,-2.3215,-1.9884,-1.3887,-0.75728,-0.28536,-0.047179,15
0.25124,86.187,178.94,229.08,210.97,140.34,60.887,11.894,3.2345,16.077,24.613,17.817,3.6886,-3.6597,0.89883,10.159,13.609,8.0001,-0.80063,-4.8953,-2.1198,2.9879,4.7312,1.8808,-1.9881,-2.8158,-0.062214,3.3804,4.5447,3.2101,1.5871,1.7247,3.511,5.0557,4.5569,2.4325,15
88.877,73.333,35.957,-1.3307,-19.789,-15.819,-0.5562,10.969,11.228,3.43,-4.0893,-5.8499,-2.6594,1.0398,2.0192,0.60352,-0.76741,-0.39416,1.3425,2.8871,3.1647,2.2858,1.0152,-0.054176,-0.76405,-1.1196,-1.053,-0.52748,0.2523,0.87952,1.0419,0.70481,0.29171,0.005929,-0.096881,-0.070368,15
1.7445,3.3497,3.975,2.7551,0.20848,-1.8547,-1.9074,-0.2549,1.1404,0.71911,-0.75775,-0.76094,2.0717,5.6154,5.6173,0.20876,-6.8856,-8.674,-1.8045,8.4006,11.004,-0.22054,-17.862,-22.728,2.6496,58.715,124.74,170.56,175.9,142.73,91.794,47.194,21.606,12.536,9.7816,5.7519,15
2.7444,2.6363,2.0789,1.185,0.17166,-0.69031,-1.1441,-1.0135,-0.2512,1.0449,2.6501,4.2624,5.5696,6.3192,6.3727,5.7332,4.541,3.0376,1.5099,0.22603,-0.61989,-0.94287,-0.77471,-0.24441,0.46185,1.1495,1.6605,1.9041,1.8664,1.6009,1.2024,0.77627,0.40985,0.15413,0.019111,-0.018536,15
1.4338,6.9762,8.7252,3.7904,-6.0965,-14.616,-14.651,-3.7831,12.442,22.607,16.654,-5.9262,-32.692,-43.125,-20.106,38.463,115.35,180.66,206.51,181.61,117.31,41.455,-16.18,-38.549,-27.902,-1.384,20.63,25.958,15.359,-1.0045,-11.827,-11.83,-3.703,5.3338,9.1116,6.2468,15
-1.5107,-1.8187,-1.378,-0.053318,1.7998,3.415,3.9856,3.1244,1.124,-1.1668,-2.7909,-3.193,-2.487,-1.3353,-0.527,-0.51753,-1.196,-2.0013,-2.3008,-1.7972,-0.71174,0.37287,0.91888,0.82487,0.52355,0.68229,1.6793,3.2195,4.4028,4.263,2.4448,-0.45424,-3.1538,-4.4316,-3.8507,-1.985,15
0.41448,-18.096,-25.659,-7.7119,36.504,90.184,127.28,128.18,92.138,37.886,-8.1994,-27.996,-20.931,-1.196,13.847,15.103,5.4501,-5.3488,-9.2392,-5.1988,1.7884,5.9179,5.1068,1.6227,-0.77146,-0.14363,2.5059,4.7063,4.7867,2.9794,0.77982,-0.48582,-0.55793,-0.061509,0.28203,0.23123,15
0.38865,0.85754,1.4365,1.9537,2.0878,1.5199,0.25437,-1.173,-1.9303,-1.556,-0.51291,0.095784,-0.17181,0.39171,5.8669,20.765,46.631,79.432,110.03,128.23,128.22,111.92,87.806,65.783,51.532,44.062,37.936,28.229,14.456,0.72437,-7.6526,-8.2265,-3.0909,2.8561,5.435,3.7351,15
1.7024,6.5292,9.9123,9.4417,5.3571,0.97066,0.76636,7.3339,19.321,31.986,40.08,41.044,36.296,29.787,25.001,22.651,20.638,16.13,8.0827,-1.678,-9.4865,-12.169,-9.0314,-2.2484,4.4535,7.8828,6.9705,3.0509,-1.1525,-3.1436,-1.9632,1.4605,5.0183,6.7123,5.7746,2.9762,15
-3.1226,-2.1243,-0.82419,-0.052621,-0.016469,-0.14777,0.29332,1.3565,2.1069,1.3281,-1.2236,-4.0753,-4.6333,-0.93113,6.672,15.207,20.651,20.394,14.922,7.5312,2.2425,1.3629,4.3061,8.3404,10.568,9.7012,6.523,2.9807,0.75526,0.33996,1.0886,1.9473,2.2064,1.7901,1.0513,0.38755,15
509.93,489.39,368.35,239.44,177.96,190.31,222.21,213.31,147.56,59.164,-3.4652,-18.606,-2.186,14.142,12.244,-2.2594,-12.741,-10.256,-0.02514,6.9294,5.442,-0.55079,-4.0856,-2.4761,1.3623,3.2393,2.0171,-0.22115,-1.178,-0.69255,-0.27517,-1.3458,-2.6656,-3.3827,-3.0719,-1.5815,15
5.9061,16.912,24.222,23.236,12.237,-6.0614,-24.679,-34.43,-27.299,0.13233,44.619,96.536,142.6,170.14,171.41,146.19,101.88,50.876,6.3092,-22.173,-31.158,-23.777,-7.6843,8.2998,17.506,17.433,9.8687,-0.64917,-9.1965,-12.563,-10.285,-4.3573,2.0455,6.1263,6.5984,3.9696,15
-7.2124,96.546,252.18,420.99,551.12,598.85,547.51,414.94,245.7,91.795,-8.7265,-45.115,-33.354,-3.3213,18.388,20.418,7.8676,-5.9218,-10.292,-3.7254,7.2563,14.333,13.439,6.5432,-1.0854,-5.1048,-4.4904,-0.93028,3.376,7.299,10.697,13.377,14.506,13.143,9.2689,4.2174,15
-3.9436,-10.78,-15.287,-13.761,-4.2541,12.17,31.467,48.038,56.969,56.044,46.58,32.717,19.515,10.8,7.7737,8.9703,11.424,12.357,10.49,6.3834,1.7825,-1.5396,-2.7522,-2.2517,-1.2096,-0.74677,-1.2598,-2.2736,-2.846,-2.2266,-0.35521,2.0825,4.0405,4.6869,3.8295,1.9711,15
-2.0154,-2.052,-1.5873,-0.70131,0.37897,1.3653,2.0268,2.2877,2.2538,2.1487,2.1853,2.4406,2.8044,3.0372,2.9101,2.3468,1.4813,0.5923,-0.049523,-0.33026,-0.34474,-0.32058,-0.46326,-0.82181,-1.2604,-1.5511,-1.5251,-1.1829,-0.69425,-0.29286,-0.13692,-0.22526,-0.41705,-0.53361,-0.47121,-0.25372,15
-3.44,-1.8272,0.51169,2.3528,2.8397,2.0274,0.79189,0.17874,0.66592,1.8574,2.8019,2.6897,1.4361,-0.23294,-1.2274,-0.76888,1.126,3.6254,5.5146,5.8227,4.3069,1.5572,-1.3112,-3.202,-3.5368,-2.462,-0.68591,0.93709,1.8263,1.8789,1.3866,0.77035,0.32564,0.12207,0.06702,0.041712,15
-6.7469,-5.799,-3.7361,-1.7848,-0.7114,-0.32224,0.18973,1.3641,2.8494,3.6316,2.9645,1.1957,-0.30309,-0.16117,1.801,4.2338,5.1583,3.48,-0.065399,-3.3222,-4.2257,-2.2843,1.0876,3.6277,3.8585,2.0801,0.03651,-0.41631,1.3844,4.5406,7.313,8.2993,7.2203,4.8719,2.4378,0.75271,15
0.45803,-2.164,-3.9686,-3.7191,-1.2896,2.0047,3.9323,2.577,-2.3297,-8.7531,-12.892,-10.822,-0.53356,16.668,36.196,51.79,58.043,52.683,37.555,17.814,-0.24753,-11.736,-14.878,-11.237,-4.4926,1.4969,4.3579,3.8704,1.5028,-0.75297,-1.5361,-0.68543,0.95214,2.2178,2.3653,1.4129,15
-2.1284,3.926,6.2132,1.2827,-7.9679,-13.362,-8.0501,6.2731,18.341,15.186,-5.9265,-31.179,-36.424,-3.6247,63.696,138.19,183.17,175.03,118.3,42.829,-15.178,-34.771,-20.22,6.2058,21.709,17.52,1.1957,-12.666,-14.547,-5.7759,4.8914,9.3974,6.1591,-0.32132,-4.3329,-3.5695,15
-1.1642,-41.775,-41.391,50.742,224.59,404.53,502.4,481.18,374.11,249.33,158.24,110.64,86.869,65.394,39.782,16.883,4.9647,4.6504,9.0343,10.544,7.1661,2.4094,0.084556,0.12018,-0.25014,-2.2956,-4.2214,-3.8665,-1.6371,0.22017,0.6422,0.73316,1.8112,3.6616,3.7087,1.9831,15
-0.90526,0.27422,0.94246,0.67849,0.02602,0.31354,2.7222,7.1194,11.49,12.586,7.7572,-2.8572,-14.997,-20.799,-11.36,19.479,71.664,137.41,202.56,250.7,268.66,251.23,203.29,138.23,73.166,22.943,-4.7348,-10.952,-3.5752,7.2262,13.644,12.922,7.1285,0.63671,-2.939,-2.6249,15
3.4278,2.1149,0.33467,-0.38102,0.027775,0.30979,-0.3409,-1.1587,-0.80072,0.76425,1.8939,1.0553,-1.2789,-2.8795,-1.9966,0.79238,3.0488,2.739,0.057027,-2.8364,-3.76,-2.3217,-0.076242,0.96911,0.12085,-1.496,-2.0764,-0.81761,1.4005,2.8971,2.7065,1.2634,-0.22179,-0.88423,-0.72913,-0.28909,15
-2.2808,1.5505,7.2074,13.207,17.798,19.65,18.351,14.51,9.444,4.6405,1.2346,-0.30059,-0.17366,0.94162,2.2321,3.0436,3.0581,2.3184,1.1267,-0.11905,-1.081,-1.5775,-1.6017,-1.2818,-0.8175,-0.42228,-0.27914,-0.50257,-1.1009,-1.9503,-2.8074,-3.3775,-3.4282,-2.8978,-1.9387,-0.86162,15
1.9452,5.2236,7.4398,7.396,4.5232,-0.76249,-7.0291,-12.196,-14.227,-11.934,-5.5944,2.8737,10.345,13.452,9.8149,-0.84813,-16.171,-31.408,-40.551,-38.037,-20.559,11.6,54.158,99.581,138.82,163.58,168.53,152.68,119.67,76.801,33.053,-3.2047,-26.251,-34.196,-29.033,-15.622,15
8.3199,7.1254,5.0977,3.5095,2.4447,0.77714,-2.4853,-6.6369,-9.08,-7.116,-0.60079,6.7517,9.0475,2.4579,-10.482,-19.621,-10.588,28.292,98.99,190.52,281.55,348.16,373.16,352.82,297.78,227.78,162.98,116.03,88.722,74.266,63.212,49.346,32.28,15.914,4.5999,-0.087536,15
114.52,134.47,128.83,102.11,66.124,33.198,10.85,0.24058,-1.9567,-0.42452,1.2424,1.5083,0.625,-0.28819,-0.25539,0.89248,2.4705,3.4637,3.2301,1.8901,0.17499,-1.0764,-1.3729,-0.71555,0.54066,1.9121,2.9567,3.3777,3.0929,2.2584,1.2025,0.20727,-0.32861,-0.47907,-0.46151,-0.2369,15
